copter
ITHAKICOPTER 25-11-2020 21:44:07 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.71 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:08 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.27 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:09 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.27 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:10 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.22 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:11 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.22 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:12 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.70 PRESSURE=1018.29 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:13 LMOTOR=162 RMOTOR=162 ALTITUDE=074 TEMPERATURE=+23.70 PRESSURE=1018.29 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:14 LMOTOR=162 RMOTOR=162 ALTITUDE=075 TEMPERATURE=+23.69 PRESSURE=1018.26 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:15 LMOTOR=162 RMOTOR=162 ALTITUDE=077 TEMPERATURE=+23.69 PRESSURE=1018.26 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:16 LMOTOR=162 RMOTOR=162 ALTITUDE=077 TEMPERATURE=+23.72 PRESSURE=1018.27 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:17 LMOTOR=162 RMOTOR=162 ALTITUDE=079 TEMPERATURE=+23.72 PRESSURE=1018.27 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:18 LMOTOR=162 RMOTOR=162 ALTITUDE=080 TEMPERATURE=+23.70 PRESSURE=1018.29 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:19 LMOTOR=162 RMOTOR=162 ALTITUDE=080 TEMPERATURE=+23.70 PRESSURE=1018.29 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:20 LMOTOR=162 RMOTOR=162 ALTITUDE=079 TEMPERATURE=+23.70 PRESSURE=1018.30 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:21 LMOTOR=162 RMOTOR=162 ALTITUDE=079 TEMPERATURE=+23.70 PRESSURE=1018.30 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:22 LMOTOR=161 RMOTOR=161 ALTITUDE=079 TEMPERATURE=+23.71 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:23 LMOTOR=160 RMOTOR=160 ALTITUDE=077 TEMPERATURE=+23.71 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:24 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:25 LMOTOR=159 RMOTOR=159 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:26 LMOTOR=158 RMOTOR=158 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:27 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:28 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.71 PRESSURE=1018.25 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:29 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.71 PRESSURE=1018.25 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:30 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.70 PRESSURE=1018.22 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:31 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.70 PRESSURE=1018.22 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:32 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:33 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:34 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.71 PRESSURE=1018.25 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:35 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.71 PRESSURE=1018.25 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:36 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:37 LMOTOR=158 RMOTOR=158 ALTITUDE=074 TEMPERATURE=+23.69 PRESSURE=1018.28 TELEMETRY

